LTARSiteCode,SiteVariableName,SiteVariableDescription,Units,ControlledVariable,ControlledDescription,ControlledUnits,Comments,TemporalResolution,StartDate,EndDate,ResponsiblePersons,StorageFormat,URLdataAccess,LocationIDoutsideNetwork,SpatialRepeats,SpatialDescription,AgCROS.Table,AgCROS.VarName
CAF,Clay,particle size fraction,%,Clay,Percent of soil particles in clay fraction < 0.002 mm,% of <2 mm sieved soil,,0,2007-04-20 0:00:00,2016-06-16 0:00:00,David Brown,tdf,https://data.nal.usda.gov/dataset/data-field-scale-sensor-network-data-set-monitoring-and-modeling-spatial-and-temporal-variation-soil-moisture-dryland-agricultural-field,Ag Data Commons,42,CookEast,,"Clay, soil"
CAF,Clay,particle size fraction,%,Clay,Percent of soil particles in clay fraction < 0.002 mm,% of <2 mm sieved soil,,0,2007-04-20 0:00:00,2016-06-16 0:00:00,David Brown,tdf,https://data.nal.usda.gov/dataset/data-field-scale-sensor-network-data-set-monitoring-and-modeling-spatial-and-temporal-variation-soil-moisture-dryland-agricultural-field,Ag Data Commons,42,CookEast,,"Clay, soil"
CAF,Color (dry),"matrix color, dry; munsell notation",unitless,,,,,0 year,1999,1999,David Huggins,xlsx,,,183,CookEast,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil features
CAF,Color (moist),"matrix color, moist; munsell notation",unitless,,,,,0 year,1999,1999,David Huggins,xlsx,,,183,CookEast,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil features
CAF,Consistence (dry),"NRCS consistence, dry",unitless,,,,,0 year,1999,1999,David Huggins,xlsx,,,183,CookEast,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",Consistence
CAF,Consistence (wet),"NRCS consistence, moist",unitless,,,,,0 year,1999,1999,David Huggins,xlsx,,,183,CookEast,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",Consistence
CAF,Depth (cm),top depth of sample,unitless,,,,,0 year,1999,1999,David Huggins,xlsx,,,183,CookEast,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Soil horizon depth, lower"
CAF,ECa,10 x 10 m apparent electrical conductivity to 1.5 m depth,dS/m,Electrical_Conductivity,Soil electrical conductivity,decisiemens/m,,0,2007-04-20 0:00:00,2016-06-16 0:00:00,David Brown,tif,https://data.nal.usda.gov/dataset/data-field-scale-sensor-network-data-set-monitoring-and-modeling-spatial-and-temporal-variation-soil-moisture-dryland-agricultural-field,Ag Data Commons,42,CookEast,,unresolved
CAF,ECa,10 x 10 m apparent electrical conductivity to 1.5 m depth,dS/m,Electrical_Conductivity,Soil electrical conductivity,decisiemens/m,,0,2007-04-20 0:00:00,2016-06-16 0:00:00,David Brown,tif,https://data.nal.usda.gov/dataset/data-field-scale-sensor-network-data-set-monitoring-and-modeling-spatial-and-temporal-variation-soil-moisture-dryland-agricultural-field,Ag Data Commons,42,CookEast,,unresolved
CAF,EX_LIME_RATE,Excess lime rate,unitless,,,,,0 year,2017,now,David Huggins,csv,,,120,Cook,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",Excess lime rate
CAF,FE_PPM,Iron,ppm,Fe_extractable,Soil concentration of extractable Iron,mg Fe/kg,,0 year,2017,now,David Huggins,csv,,,120,Cook,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Iron, soil"
CAF,H MEQ,buffer pH,unitless,,,,,0 year,2017,now,David Huggins,csv,,,120,Cook,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil pH
CAF,H3A_AL_PPM,Aluminum from H3A extraction method,ppm,Al_extractable,Soil concentration of extractable Aluminum,mg Al/kg,,0 year,2017,now,David Huggins,csv,,,120,Cook,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Aluminum, soil"
CAF,H3A_Ca_PPM,Calcium from H3A extraction method,ppm,Ca_extractable,Soil concentration of extractable Calcium,mg Ca/kg,,0 year,2017,now,David Huggins,csv,,,120,Cook,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Calcium, soil"
CAF,H3A_FE_PPM,Iron from H3A extraction method,ppm,Fe_extractable,Soil concentration of extractable Iron,mg Fe/kg,,0 year,2017,now,David Huggins,csv,,,120,Cook,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Iron, soil"
CAF,H3A_K_PPM,Potassium from H3A extraction method,ppm,K_extractable,Soil concentration of extractable Potassium,mg K/kg,,0 year,2017,now,David Huggins,csv,,,120,Cook,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Potassium, soil"
CAF,H3A_Mg_PPM,Magnessium from H3A extraction method,ppm,Mg_extractable,Soil concentration of extractable Magnesium,mg Mg/kg,,0 year,2017,now,David Huggins,csv,,,120,Cook,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Magnesium, soil"
CAF,H3A_Na_PPM,Sodium from H3A extraction method,ppm,Na_extractable,Soil concentration of extractable Sodium,mg Na/kg,,0 year,2017,now,David Huggins,csv,,,120,Cook,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Sodium, soil"
CAF,H3A_Orth_P,Orthophosphate-P from H3A extraction method,ppm,,,,,0 year,2017,now,David Huggins,csv,,,120,Cook,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Phosphorus, soil"
CAF,H3A_P_PPM,Phosphorus from H3A extraction method,ppm,,,,,0 year,2017,now,David Huggins,csv,,,120,Cook,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Phosphorus, soil"
CAF,Horizon,Horizon designation of the subsample,unitless,,,,,0 year,1998,2015,David Huggins,csv,,,369,CookEast,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",Soil horizon designation
CAF,Horizons,horizon designation of the subsample,unitless,,,,,0 year,1999,1999,David Huggins,xlsx,,,183,CookEast,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",Soil horizon designation
CAF,ISFs,Ped and void surface features,unitless,,,,,0 year,1999,1999,David Huggins,xlsx,,,183,CookEast,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil features
CAF,K_PPM,Potassium,ppm,K_extractable,Soil concentration of extractable Potassium,mg K/kg,,0 year,2017,now,David Huggins,csv,,,120,Cook,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Potassium, soil"
CAF,M10EMF00,Apparent soil electrical conductivity taken by a geonics EM38 instrument in fall of year 2000 at 10 m resolution and corrected for temperature differences during sampling period. Used vertical dipole (not horizontal),mS/m,Electrical_Conductivity,Soil electrical conductivity,decisiemens/m,,0,2000,2000,David Huggins,csv,,,369,CookEast,,unresolved
CAF,M10EMF00,Apparent soil electrical conductivity taken by a geonics EM38 instrument in fall of year 2000 at 10 m resolution and corrected for temperature differences during sampling period. Used vertical dipole (not horizontal),mS/m,Electrical_Conductivity,Soil electrical conductivity,decisiemens/m,,0,2000,2000,David Huggins,csv,,,369,CookEast,,unresolved
CAF,M10EMS00,Apparent soil electrical conductivity taken by a geonics EM38 instrument in spring of year 2000 at 10 m resolution and corrected for temperature differences during sampling period. Used vertical dipole (not horizontal),mS/m,Electrical_Conductivity,Soil electrical conductivity,decisiemens/m,,0,2000,2000,David Huggins,csv,,,369,CookEast,,unresolved
CAF,M10EMS00,Apparent soil electrical conductivity taken by a geonics EM38 instrument in spring of year 2000 at 10 m resolution and corrected for temperature differences during sampling period. Used vertical dipole (not horizontal),mS/m,Electrical_Conductivity,Soil electrical conductivity,decisiemens/m,,0,2000,2000,David Huggins,csv,,,369,CookEast,,unresolved
CAF,MG_PPM,Magnesium,ppm,Mg_extractable,Soil concentration of extractable Magnesium,mg Mg/kg,,0 year,2017,now,David Huggins,csv,,,120,Cook,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Magnesium, soil"
CAF,MN_PPM,Manganese,ppm,Mn_extractable,Soil concentration of extractable Manganese,mg Mn/kg,,0 year,2017,now,David Huggins,csv,,,120,Cook,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Mangenese, soil"
CAF,MO_PPM,Molybdenum,ppm,Mo_extractable,Soil concentration of extractable Molybdenum,mg Mo/kg,,0 year,2017,now,David Huggins,csv,,,120,Cook,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","molybdenum, soil"
CAF,NA_PPM,Sodium,ppm,Na_extractable,Soil concentration of extractable Sodium,mg Na/kg,,0 year,2017,now,David Huggins,csv,,,120,Cook,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Sodium, soil"
CAF,NO3_N_PPM,Nitrate Nitrogen NO3-N from Chromatropic Acid,ppm,,,,,0 year,2017,now,David Huggins,csv,,,120,Cook,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Nitrate nitrogen, soil"
CAF,OM_PERCENT,Organic matter,%,,,,,0 year,2017,now,David Huggins,csv,,,120,Cook,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Carbon, soik"
CAF,Org_N_PPM,1 day co2c burst organic nitrogen,ppm,,,,,0 year,2017,now,David Huggins,csv,,,120,Cook,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",Nitrogen
CAF,P1_PPM,P1 Phosphorus,ppm,,,,,0 year,2017,now,David Huggins,csv,,,120,Cook,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Phosphorus, soil"
CAF,P2_PPM,P2 Phosphorus,ppm,,,,,0 year,2017,now,David Huggins,csv,,,120,Cook,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Phosphorus, soil"
CAF,PERCENT_CA,Percent calcium from 1N KCL Extraction,%,,,,,0 year,2017,now,David Huggins,csv,,,120,Cook,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Calcium, soil"
CAF,PERCENT_H,Percent hydrogen,%,,,,,0 year,2017,now,David Huggins,csv,,,120,Cook,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","hydrogen, soil"
CAF,PERCENT_K,Percent potassium from Olsen (0.5N NaHCO3),%,,,,,0 year,2017,now,David Huggins,csv,,,120,Cook,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Potassium, soil"
CAF,PERCENT_MG,Percent magnesium from 1N KCL Extraction,%,,,,,0 year,2017,now,David Huggins,csv,,,120,Cook,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Magnesium, soil"
CAF,PERCENT_NA,Percent sodium from 1N KCL Extraction,%,,,,,0 year,2017,now,David Huggins,csv,,,120,Cook,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Sodium, soil"
CAF,PH,pH from (1:1) Soil:Water Ratio,unitless,,,,,0 year,2017,now,David Huggins,csv,,,120,Cook,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil pH
CAF,PlantAv_N,Plant available Nitrogen,lb/acre,,,,,0 year,2017,now,David Huggins,csv,,,120,Cook,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",Nitrogen
CAF,Plasticity,"NRCS consistence, plasticity",unitless,,,,,0 year,1999,1999,David Huggins,xlsx,,,183,CookEast,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",Plasticity
CAF,Pores,"Quantity, size, shape",unitless,,,,,0 year,1999,1999,David Huggins,xlsx,,,183,CookEast,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",Micro or Macroaggregation
CAF,Roots,"Quantity, size, location",unitless,,,,,0 year,1999,1999,David Huggins,xlsx,,,183,CookEast,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Identifiable Plant Material, soil"
CAF,SOL_SALTS,Soluble salts,mmhos/cm,,,,,0 year,2017,now,David Huggins,csv,,,120,Cook,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil salinity
CAF,SUB_NO3_1,sub-soil nitrate as nitrogen,ppm,,,,,0 year,2017,now,David Huggins,csv,,,120,Cook,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Nitrate nitrogen, soil"
CAF,SUB_NO3_2,sub-soil nitrate as nitrogen,ppm,,,,,0 year,2017,now,David Huggins,csv,,,120,Cook,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Nitrate nitrogen, soil"
CAF,S_PPM,Sulfure,ppm,S_extractable,Extractable soil sulfur,mg S/kg,,0 year,2017,now,David Huggins,csv,,,120,Cook,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","sulfur, soil"
CAF,Sand,particle size fraction,%,Sand,Percent of soil particles in sand fraction > 0.05 mm,% of <2 mm sieved soil,,0,2007-04-20 0:00:00,2016-06-16 0:00:00,David Brown,tdf,https://data.nal.usda.gov/dataset/data-field-scale-sensor-network-data-set-monitoring-and-modeling-spatial-and-temporal-variation-soil-moisture-dryland-agricultural-field,Ag Data Commons,42,CookEast,,unresolved
CAF,Sand,particle size fraction,%,Sand,Percent of soil particles in sand fraction > 0.05 mm,% of <2 mm sieved soil,,0,2007-04-20 0:00:00,2016-06-16 0:00:00,David Brown,tdf,https://data.nal.usda.gov/dataset/data-field-scale-sensor-network-data-set-monitoring-and-modeling-spatial-and-temporal-variation-soil-moisture-dryland-agricultural-field,Ag Data Commons,42,CookEast,,unresolved
CAF,Silt,particle size fraction,%,Silt,Percent of soil particles in silt fraction < 0.05 and > 0.002 mm,% of <2 mm sieved soil,,0,2007-04-20 0:00:00,2016-06-16 0:00:00,David Brown,tdf,https://data.nal.usda.gov/dataset/data-field-scale-sensor-network-data-set-monitoring-and-modeling-spatial-and-temporal-variation-soil-moisture-dryland-agricultural-field,Ag Data Commons,42,CookEast,,unresolved
CAF,Silt,particle size fraction,%,Silt,Percent of soil particles in silt fraction < 0.05 and > 0.002 mm,% of <2 mm sieved soil,,0,2007-04-20 0:00:00,2016-06-16 0:00:00,David Brown,tdf,https://data.nal.usda.gov/dataset/data-field-scale-sensor-network-data-set-monitoring-and-modeling-spatial-and-temporal-variation-soil-moisture-dryland-agricultural-field,Ag Data Commons,42,CookEast,,unresolved
CAF,SoilHealth,Best Test Labs SoilHealth indicator,unitless,,,,,0 year,2017,now,David Huggins,csv,,,120,Cook,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil health index
CAF,Stickiness,"NRCS consistence, stickiness",unitless,,,,,0 year,1999,1999,David Huggins,xlsx,,,183,CookEast,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",Stickiness
CAF,Structure,"NRCS structure; grade, size, type",unitless,,,,,0 year,1999,1999,David Huggins,xlsx,,,183,CookEast,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",nrcs structure designation
CAF,TCConc,Total carbon concentration,%,,,,,0 year,1998,2015,David Huggins,csv,,,369,CookEast,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Total soil carbon, soil, mean or single measurement"
CAF,TCConcAcidWashed,Total carbon concentration after acid washed,%,,,,,0 year,1998,2015,David Huggins,csv,,,369,CookEast,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Total soil carbon, soil, mean or single measurement"
CAF,TNConc,Total nitrogen concentraion,%,,,,,0 year,1998,2015,David Huggins,csv,,,369,CookEast,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Total soil nitrogen, soil, mean or single measurement"
CAF,TNConcAcidWashed,Total nitrogen concentration after acid washed,%,,,,,0 year,1998,2015,David Huggins,csv,,,369,CookEast,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Total soil nitrogen, soil, mean or single measurement"
CAF,TNStock,Total nitrogen stock,Mg/ha,,,,,0 year,1998,2015,David Huggins,csv,,,369,CookEast,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",Nitrogen
CAF,T_120cm,temperature readings at 120 cm depth,C,Soil_Temp,Soil temperature at a given soil depth,°C,,0 hour,2007-04-20 0:00:00,2016-06-16 0:00:00,David Brown,tdf,https://data.nal.usda.gov/dataset/data-field-scale-sensor-network-data-set-monitoring-and-modeling-spatial-and-temporal-variation-soil-moisture-dryland-agricultural-field,Ag Data Commons,42,CookEast,,soil temperature
CAF,T_120cm,temperature readings at 120 cm depth,C,Soil_Temp,Soil temperature at a given soil depth,°C,,0 hour,2007-04-20 0:00:00,2016-06-16 0:00:00,David Brown,tdf,https://data.nal.usda.gov/dataset/data-field-scale-sensor-network-data-set-monitoring-and-modeling-spatial-and-temporal-variation-soil-moisture-dryland-agricultural-field,Ag Data Commons,42,CookEast,,soil temperature
CAF,T_150cm,temperature readings at 150 cm depth,C,Soil_Temp,Soil temperature at a given soil depth,°C,,0 hour,2007-04-20 0:00:00,2016-06-16 0:00:00,David Brown,tdf,https://data.nal.usda.gov/dataset/data-field-scale-sensor-network-data-set-monitoring-and-modeling-spatial-and-temporal-variation-soil-moisture-dryland-agricultural-field,Ag Data Commons,42,CookEast,,soil temperature
CAF,T_150cm,temperature readings at 150 cm depth,C,Soil_Temp,Soil temperature at a given soil depth,°C,,0 hour,2007-04-20 0:00:00,2016-06-16 0:00:00,David Brown,tdf,https://data.nal.usda.gov/dataset/data-field-scale-sensor-network-data-set-monitoring-and-modeling-spatial-and-temporal-variation-soil-moisture-dryland-agricultural-field,Ag Data Commons,42,CookEast,,soil temperature
CAF,T_30cm,temperature readings at 30 cm depth,C,Soil_Temp,Soil temperature at a given soil depth,°C,,0 hour,2007-04-20 0:00:00,2016-06-16 0:00:00,David Brown,tdf,https://data.nal.usda.gov/dataset/data-field-scale-sensor-network-data-set-monitoring-and-modeling-spatial-and-temporal-variation-soil-moisture-dryland-agricultural-field,Ag Data Commons,42,CookEast,,soil temperature
CAF,T_30cm,temperature readings at 30 cm depth,C,Soil_Temp,Soil temperature at a given soil depth,°C,,0 hour,2007-04-20 0:00:00,2016-06-16 0:00:00,David Brown,tdf,https://data.nal.usda.gov/dataset/data-field-scale-sensor-network-data-set-monitoring-and-modeling-spatial-and-temporal-variation-soil-moisture-dryland-agricultural-field,Ag Data Commons,42,CookEast,,soil temperature
CAF,T_60cm,temperature readings at 60 cm depth,C,Soil_Temp,Soil temperature at a given soil depth,°C,,0 hour,2007-04-20 0:00:00,2016-06-16 0:00:00,David Brown,tdf,https://data.nal.usda.gov/dataset/data-field-scale-sensor-network-data-set-monitoring-and-modeling-spatial-and-temporal-variation-soil-moisture-dryland-agricultural-field,Ag Data Commons,42,CookEast,,soil temperature
CAF,T_60cm,temperature readings at 60 cm depth,C,Soil_Temp,Soil temperature at a given soil depth,°C,,0 hour,2007-04-20 0:00:00,2016-06-16 0:00:00,David Brown,tdf,https://data.nal.usda.gov/dataset/data-field-scale-sensor-network-data-set-monitoring-and-modeling-spatial-and-temporal-variation-soil-moisture-dryland-agricultural-field,Ag Data Commons,42,CookEast,,soil temperature
CAF,T_90cm,temperature readings at 90 cm depth,C,Soil_Temp,Soil temperature at a given soil depth,°C,,0 hour,2007-04-20 0:00:00,2016-06-16 0:00:00,David Brown,tdf,https://data.nal.usda.gov/dataset/data-field-scale-sensor-network-data-set-monitoring-and-modeling-spatial-and-temporal-variation-soil-moisture-dryland-agricultural-field,Ag Data Commons,42,CookEast,,soil temperature
CAF,T_90cm,temperature readings at 90 cm depth,C,Soil_Temp,Soil temperature at a given soil depth,°C,,0 hour,2007-04-20 0:00:00,2016-06-16 0:00:00,David Brown,tdf,https://data.nal.usda.gov/dataset/data-field-scale-sensor-network-data-set-monitoring-and-modeling-spatial-and-temporal-variation-soil-moisture-dryland-agricultural-field,Ag Data Commons,42,CookEast,,soil temperature
CAF,TicConc,Total inorganic carbon concentration,%,,,,,0 year,1998,2015,David Huggins,csv,,,369,CookEast,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Inorganic soil carbon, soil, mean or single measurement"
CAF,TicStock,Total inorganic carbon stock,Mg/ha,,,,,0 year,1998,2015,David Huggins,csv,,,369,CookEast,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Carbon, soil"
CAF,TocConc,Total organic carbon concentration,%,,,,,0 year,1998,2015,David Huggins,csv,,,369,CookEast,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Organic soil carbon, soil, mean or single measurement"
CAF,TocStock,Total organic carbon stock,Mg/ha,,,,,0 year,1998,2015,David Huggins,csv,,,369,CookEast,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Total soil carbon, soil, mean or single measurement"
CAF,Tsoil_Avg,Average temperature from averaging thermocouple,Celsius,Soil_Temp,Soil temperature at a given soil depth,°C,,15 minute,2017,now,David Huggins,dat,,,4,CAF,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil temperature
CAF,Tsoil_Avg,Average temperature from averaging thermocouple,Celsius,Soil_Temp,Soil temperature at a given soil depth,°C,,30 minute,2017,now,David Huggins,dat,,,4,CAF,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil temperature
CAF,VW_120cm,volumetric water readings at 120 cm depth,m3/m3,Soil_Moisture_vol,Volumetric soil moisture content,% vol (cm3 H2O/cm3 soil*100),,0 hour,2007-04-20 0:00:00,2016-06-16 0:00:00,David Brown,tdf,https://data.nal.usda.gov/dataset/data-field-scale-sensor-network-data-set-monitoring-and-modeling-spatial-and-temporal-variation-soil-moisture-dryland-agricultural-field,Ag Data Commons,42,CookEast,,soil moisture
CAF,VW_120cm,volumetric water readings at 120 cm depth,m3/m3,Soil_Moisture_vol,Volumetric soil moisture content,% vol (cm3 H2O/cm3 soil*100),,0 hour,2007-04-20 0:00:00,2016-06-16 0:00:00,David Brown,tdf,https://data.nal.usda.gov/dataset/data-field-scale-sensor-network-data-set-monitoring-and-modeling-spatial-and-temporal-variation-soil-moisture-dryland-agricultural-field,Ag Data Commons,42,CookEast,,soil moisture
