LTARSiteCode,SiteVariableName,SiteVariableDescription,Units,ControlledVariable,ControlledDescription,ControlledUnits,Comments,TemporalResolution,StartDate,EndDate,ResponsiblePersons,StorageFormat,URLdataAccess,LocationIDoutsideNetwork,SpatialRepeats,SpatialDescription,AgCROS.Table,AgCROS.VarName
LCB,ActC,FSP-Cornell-Soil-Health_var,ug C/kg,POX_C,Active Carbon PoX-C ,ug C/kg,FSP-Cornell-Soil-Health collection set 2008-present every 5 years; edited by WO,,,,,,,,,,,
LCB,Prot,FSP-Cornell-Soil-Health_var,ug Protein/kg Soil,ACE_protein,Autoclaved citrate extractable soil protein; glomalin,g protein/kg,FSP-Cornell-Soil-Health collection set 2008-present every 5 years; edited by WO,,,,,,,,,,,
LCB,Root Rot,FSP-Cornell-Soil-Health_var,%,Bioassay,BioAssay of soil on common bean,% root infected with common fungal root rot pathogens,FSP-Cornell-Soil-Health collection set 2008-present every 5 years; edited by WO,,,,,,,,,,,
LCB,Resp,FSP-Cornell-Soil-Health_var,,Microbial_Respiration_C,Carbon in CO2 evolution under controlled laboratory conditions,mg C/kg/d,FSP-Cornell-Soil-Health collection set 2008-present every 5 years,,,,,,,,,,,
LCB,Particulate Organic Matter,Particulate Organic Matter,g C/kg soil,POM_C,Carbon in soil fraction between 0.053 and 2 mm,g C/kg,,Periodic,2006,,Cavigelli,Excel Sheets,Responsible Person Custody,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Particulate organic matter, soil, mean or single measurement"
LCB,Cation Exchange Capacity,Cation Exchange Capacity,meq/100g,CEC,Cation Exchange capacity,cmol/kg,,Annual,1996,present,Cavigelli,Excel Sheets,Responsible Person Custody,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Cation exchange capacity, soil"
LCB,pH,FSP-Cornell-Soil-Health_var,,pH,Negative logarithm of the hydrogen ion concentration,no reported units,FSP-Cornell-Soil-Health collection set 2008-present every 5 years,,,,,,,,,,,
LCB,pH,pH,pH,pH,Negative logarithm of the hydrogen ion concentration,no reported units,,Annual,1996,present,Cavigelli,Excel Sheets,Responsible Person Custody,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil pH
LCB,Clay,FSP-Cornell-Soil-Health_var,%,Clay,Percent of soil particles in clay fraction < 0.002 mm,% of <2 mm sieved soil,FSP-Cornell-Soil-Health collection set 2008-present every 5 years,,,,,,,,,,,
LCB,Sand,FSP-Cornell-Soil-Health_var,%,Sand,Percent of soil particles in sand fraction > 0.05 mm,% of <2 mm sieved soil,FSP-Cornell-Soil-Health collection set 2008-present every 5 years,,,,,,,,,,,
LCB,Silt,FSP-Cornell-Soil-Health_var,%,Silt,Percent of soil particles in silt fraction < 0.05 and > 0.002 mm,% of <2 mm sieved soil,FSP-Cornell-Soil-Health collection set 2008-present every 5 years,,,,,,,,,,,
LCB,Phosph,FSP-Cornell-Soil-Health_var,mg P/kg,PO4_extractable,Phosphate in soil extract,mg P/kg,FSP-Cornell-Soil-Health collection set 2008-present every 5 years,,,,,,,,,,,
LCB,Mehlich-3 P,Mehlich-3 (M3) soil phosphorus (P) test,ppm,PO4_extractable,Phosphate in soil extract,mg P/kg,,Annual,1996,present,Cavigelli,Excel Sheets,Responsible Person Custody,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Phosphorus, soil"
LCB,soil penotrometer strength 2 in,FSP-Cornell-Soil-Health_var,kPa,Penetration_Resistance,Resistance to penetration of instrument into soil,kPa,FSP-Cornell-Soil-Health collection set 2008-present every 5 years; edited by WO,,,,,,,,,,,
LCB,Aluminum,Aluminum,ppm,Al_extractable,Soil concentration of extractable Aluminum,mg Al/kg,,Annual,1996,present,Cavigelli,Excel Sheets,Responsible Person Custody,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Aluminum, soil"
LCB,Calcium,Calcium,ppm,Ca_extractable,Soil concentration of extractable Calcium,mg Ca/kg,,Annual,1996,present,Cavigelli,Excel Sheets,Responsible Person Custody,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Calcium, soil"
LCB,Fe,FSP-Cornell-Soil-Health_var,mg Fe/kg,Fe_extractable,Soil concentration of extractable Iron,mg Fe/kg,FSP-Cornell-Soil-Health collection set 2008-present every 5 years JJH Seems like most of the Cornell methods should be distinguished as attributes,,,,,,,,,,,
LCB,Iron,Iron,ppm,Fe_extractable,Soil concentration of extractable Iron,mg Fe/kg,,Annual,1996,present,Cavigelli,Excel Sheets,Responsible Person Custody,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Iron, soil"
LCB,Mg,FSP-Cornell-Soil-Health_var,mg Mg/kg,Mg_extractable,Soil concentration of extractable Magnesium,mg Mg/kg,FSP-Cornell-Soil-Health collection set 2008-present every 5 years,,,,,,,,,,,
LCB,Magnesium,Magnesium,ppm,Mg_extractable,Soil concentration of extractable Magnesium,mg Mg/kg,,Annual,1996,present,Cavigelli,Excel Sheets,Responsible Person Custody,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Magnesium, soil"
LCB,Mn,FSP-Cornell-Soil-Health_var,mg Mn/kg,Mn_extractable,Soil concentration of extractable Manganese,mg Mn/kg,FSP-Cornell-Soil-Health collection set 2008-present every 5 years,,,,,,,,,,,
LCB,Potass,FSP-Cornell-Soil-Health_var,mg K/kg,K_extractable,Soil concentration of extractable Potassium,mg K/kg,FSP-Cornell-Soil-Health collection set 2008-present every 5 years,,,,,,,,,,,
LCB,Potassium,Potassium,ppm,K_extractable,Soil concentration of extractable Potassium,mg K/kg,,Annual,1996,present,Cavigelli,Excel Sheets,Responsible Person Custody,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Potassium, soil"
LCB,Zn,FSP-Cornell-Soil-Health_var,mg Zn/kg,Zn_extractable,Soil concentration of extractable Zinc,mg Zn/kg,FSP-Cornell-Soil-Health collection set 2008-present every 5 years,,,,,,,,,,,
LCB,OM,FSP-Cornell-Soil-Health_var,g C/kg,Total_organic_C,Soil concentration of total organic carbon,g C/kg,FSP-Cornell-Soil-Health collection set 2008-present every 5 years,,,,,,,,,,,
LCB,Organic C,Organic Carbon,kg C/ha,Total_organic_C,Soil concentration of total organic carbon,g C/kg,,Periodic,"1996, 2006, 2011, 2016",present,Cavigelli,Excel Sheets,Responsible Person Custody,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Organic soil carbon, soil, mean or single measurement"
LCB,Total N,Total Nitrogen,kg C/ha,Total_Soil_N,Total soil nitrogen,g N/kg,,Periodic,"1996, 2006, 2011, 2016",present,Cavigelli,Excel Sheets,Responsible Person Custody,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Total soil nitrogen, soil, mean or single measurement"
LCB,CCSP-Soil Water,Soil Water Content,m^3 m^3,Soil_Moisture_vol,Volumetric soil moisture content,% vol (cm3 H2O/cm3 soil*100),,15 to 30 min,2017,Present,Schomberg,ASCI / Campbell/Spreadsheet,Responsible Person Custody,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil moisture
LCB,FSP-Soil Water,Soil Water Content,m^3 m^3,Soil_Moisture_vol,Volumetric soil moisture content,% vol (cm3 H2O/cm3 soil*100),,15 to 60 min during the corn growing season,2014,Present,Schomberg,ASCI / Campbell/Spreadsheet,Responsible Person Custody,,1,,"MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil moisture
LCB,Soil Moisture,Soil Moisture,% vol (cm3H2O/cm3soil),Soil_Moisture_vol,Volumetric soil moisture content,% vol (cm3 H2O/cm3 soil*100),,Event based,2005,2011,Cavigelli,Excel Sheets,Responsible Person Custody,,1,,MeasGHGFlux,"Soil moisture, soil, mean or single measurement"
LCB,Soil Temp,Soil Temperature,Deg C,Soil_Moisture_vol,Volumetric soil moisture content,% vol (cm3 H2O/cm3 soil*100),,Event based,1996,present,Cavigelli,Excel Sheets,Responsible Person Custody,,1,,MeasGHGFlux,"Temperature, soil, sample period, mean or single measurement"
LCB,AWC,FSP-Cornell-Soil-Health_var,m/m,Field_Capacity_WC,Water content in soil 2-3 d after wetting when free drainage is negligible (soil water potential is at -33 kPa),% vol (cm3 H2O/cm3 soil*100),FSP-Cornell-Soil-Health collection set 2008-present every 5 years,,,,,,,,,,,
LMRB,Aggregate Stability,Aggregate Stability,g/kg,Water_Stable_Aggregation,Abundance of water-stable soil aggregates by size class (wet sieve),g/kg,WO - Check this is wet and not dry; site confirmed wet aggregate stability,,,,,,,,,,,
LMRB,Acetylglucosaminidase,Acetylglucosaminidase,umol/kg/hr,Beta_Glucosaminidase_NAG,Acetylglucosaminidase enzyme activity,,,,,,,,,,,,,
LMRB,Alkaline Phosphatase,Alkaline Phosphatase,umol/kg/hr,Alkaline_Phosphatase,Alkaline phosphatase enzyme activity,,,,,,,,,,,,,
LMRB,Water Soluble NH4-N,Water Soluble NH4-N,mg NH4-N/kg,Ammonium_NH4_extractable,Ammonium in soil extract,mg N/kg,,,,,,,,,,,,
LMRB,Aryl Sulfatase,Aryl Sulfatase,umol/kg/hr,Arylsulfatase,Arylsulfatase enzyme activity,,,,,,,,,,,,,
LMRB,Beta Glucosidase,Beta Glucosidase,umol/kg/hr,Beta_Glucosidase,Beta glucosidase enzyme activity,,,,,,,,,,,,,
LMRB,FDA,Fluorescein Diacetate Hydrolysis,umol/kg/hr,Fluorescein_Diacetate_Hydrolysis,Fluorescein Diacetate hydrolysis enzyme activity,,,,,,,,,,,,,
LMRB,Soil Moisture (% sat),,%,Soil_Moisture_grav,Gravimetric soil moisture content,% (g water/g dry soil*100),WO - % sat is different from controlled units,"hourly, instantaneous",36188,Present,NRCS-SCAN,,,,1,"GCEW / BLW_5 depths (2, 4, 8, 20, 40in)","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil moisture
LMRB,Soil pH,Soil pH 1:1 CaCl2,,pH,Negative logarithm of the hydrogen ion concentration,,,,,,,,,,,,,
LMRB,Water Soluble NO3-N,Water Soluble NO3-N,mg NO3-N/kg,Nitrate_NO3_extractable,Nitrate in soil extract,mg N/kg,,,,,,,,,,,,
LMRB,Water Soluble NO2-N,Water Soluble NO2-N,mg NO2-N/kg,Nitrite_NO2_extractable,Nitrite in soil extract,mg N/kg,,,,,,,,,,,,
LMRB,Bulk density ,Bulk density ,g/cm3,Bulk_Density,Oven-dried soil mass per volume,g/cm3,,,,,,,,,,,,
LMRB,Clay,Clay,%,Clay,Percent of soil particles in clay fraction < 0.002 mm,% of <2 mm sieved soil,,,,,,,,,,,,
LMRB,Sand,Sand,%,Sand,Percent of soil particles in sand fraction > 0.05 mm,% of <2 mm sieved soil,,,,,,,,,,,,
LMRB,Silt,Silt,%,Silt,Percent of soil particles in silt fraction < 0.05 and > 0.002 mm,% of <2 mm sieved soil,,,,,,,,,,,,
LMRB,Water Extractable P,Water Soluble P,mg P/kg,PO4_extractable,Phosphate in soil extract,mg P/kg,WO - is this extractable total P or phosphate?; site confirmed total P,,,,,,,,,,,
LMRB,Mehlich 3 extractable Ca,Mehlich 3 extractable Ca,mg Ca/kg,Ca_extractable,Soil concentration of extractable Calcium,mg Ca/kg,ICP OES,,,,,,,,,,,
LMRB,Mehlich 3 extractable Cu,Mehlich 3 extractable Cu,mg Cu/kg,Cu_extractable,Soil concentration of extractable Copper,mg Cu/kg,ICP OES,,,,,,,,,,,
LMRB,Mehlich 3 extractable Fe,Mehlich 3 extractable Fe,mg Fe/kg,Fe_extractable,Soil concentration of extractable Iron,mg Fe/kg,ICP OES,,,,,,,,,,,
LMRB,Mehlich 3 extractable Mg,Mehlich 3 extractable Mg,mg Mg/kg,Mg_extractable,Soil concentration of extractable Magnesium,mg Mg/kg,ICP OES,,,,,,,,,,,
LMRB,Mehlich 3 extractable Cu,Mehlich 3 extractable Mn,mg Mn/kg,Mn_extractable,Soil concentration of extractable Manganese,mg Mn/kg,ICP OES,,,,,,,,,,,
LMRB,Mehlich 3 extractable P,Mehlich 3 extractable P,mg P/kg,PO4_extractable,Soil concentration of extractable Phosphorus,mg P/kg,WO - is this extractable total P or phosphate?; site confirmed total P,,,,,,,,,,,
LMRB,Mehlich 3 extractable K,Mehlich 3 extractable K,mg K/kg,K_extractable,Soil concentration of extractable Potassium,mg K/kg,ICP OES,,,,,,,,,,,
LMRB,Mehlich 3 extractable Zn,Mehlich 3 extractable Zn,mg Zn/kg,Zn_extractable,Soil concentration of extractable Zinc,mg Zn/kg,ICP OES,,,,,,,,,,,
LMRB,Electrical Conductivity,Electrical Conductivity,,Electrical_Conductivity,Soil electrical conductivity,decisiemens/m,,,,,,,,,,,,
LMRB,Soil temperature,Soil temperature,C,Soil_Temp,Soil temperature at a given soil depth,°C,JJH Duplicate?; site recommend keep,,,,,,,,,,,
LMRB,Soil Temp,,Deg C,Soil_Temp,Soil temperature at a given soil depth,°C,,"hourly, instantaneous",36188,Present,NRCS-SCAN,,,,1,"GCEW / BLW_5 depths (2, 4, 8, 20, 40in)","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil temperature
LMRB,Total Soil Carbon,Total Carbon,gC/kg,Total_Soil_C,Total of all forms of carbon in the soil (organic and inorganic C),g C/kg,Elementar,,,,,,,,,,,
LMRB,Total Soil Nitrogen,Total Nitrogen,gN/kg,Total_Soil_N,Total soil nitrogen,g N/kg,Elementar,,,,,,,,,,,
LMRB,Soil moisture,% moisture,m3/m3,Soil_Moisture_vol,Volumetric soil moisture content,% vol (cm3 H2O/cm3 soil*100),JJH Duplicate?; site recommend keep,,,,,,,,,,,
LMRB,Soil moisture volumetric content (15cm),,%,Soil_Moisture_vol,Volumetric soil moisture content,% vol (cm3 H2O/cm3 soil*100),WO - % sat is different from controlled units,"hourly, instantaneous",36188,Present,NRCS-SCAN,,,,1,"GCEW / BLW_5 depths (2, 4, 8, 20, 40in)","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil moisture
NP,Sorptivity,,,No controlled name,-,-,WO - no category,,,,,,,,,,,
NP,Soil roughness,,,No controlled name,-,-,WO - no category,,,,,,,,,,,
NP,WSA,Water stable aggregates,%,Water_Stable_Aggregation,Abundance of water-stable soil aggregates by size class (wet sieve),g/kg,,Every 3 years,2009,Present,Liebig; Archer,".XLS, .ACCDB, .MDB",,,4,"Field, Plot","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Water Stable Aggregates, soil"
NP,Mineralizable_N,Mineralizable nitrogen,mg/kg,Mineralizable N,Accumulation of both soil nitrate and ammonium,mg N/kg,,Irregular,2001,Present,Liebig; Archer,".XLS, .ACCDB, .MDB",,,4,"Field, Plot","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",Potentially Mineralizable N
NP,Ammonium_N,Ammonium nitrogen,mg/kg,Ammonium_NH4_extractable,Ammonium in soil extract,mg N/kg,,Post-harvest,2009,Present,Liebig; Archer,".XLS, .ACCDB, .MDB",,,4,"Field, Plot","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Ammonium nitrogen, soil"
NP,CO2_Burst,24 hr carbon dioxide efflux (lab),mg/kg,Microbial_Respiration_C,Carbon in CO2 evolution under controlled laboratory conditions,mg C/kg/d,,Irregular,2016,Present,Liebig; Archer,".XLS, .ACCDB, .MDB",,,4,"Field, Plot","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",microbial respiration
NP,Soluble_C,Soluble carbon,mg/kg,Extractable_C,Carbon in soil extract,mg C/kg,,Irregular,2016,Present,Liebig; Archer,".XLS, .ACCDB, .MDB",,,4,"Field, Plot","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Soluble organic carbon, soil"
NP,POM_C,Particulate organic matter carbon,g/kg,POM_C,Carbon in soil fraction between 0.053 and 2 mm,g C/kg,,Every 3 years,2009,Present,Liebig; Archer,".XLS, .ACCDB, .MDB",,,4,"Field, Plot","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Particulate organic matter, soil, mean or single measurement"
NP,CEC,Cation_Exchange_Capacity,cmol/kg,CEC,Cation Exchange capacity,cmol/kg,,Every 3 years,2009,Present,Liebig; Archer,".XLS, .ACCDB, .MDB",,,4,"Field, Plot","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",Cation Exchange Capacity
NP,Sulfur,Sulfur,mg/kg,S_extractable,Extractable soil sulfur,mg S/kg,,Every 3 years,2009,Present,Liebig; Archer,".XLS, .ACCDB, .MDB",,,4,"Field, Plot","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Sulfur, soil"
NP,Clay Minerology,"clay properties, composition, classification, crystal structure, and occurrence and distribution in nature",,Clay_Mineralogy,"Identification of clay-sized minerals, was it measured",-,edited by WO,,,,,,,,,,,
NP,Microbial_Biomass_C,Microbial biomass carbon,mg/kg,Microbial_biomass_C,Microbial biomass carbon,mg C/kg,,Irregular,2001,Present,Liebig; Archer,".XLS, .ACCDB, .MDB",,,4,"Field, Plot","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Carbon, soil"
NP,Soil_pH,Soil pH,-log[H+],pH,Negative logarithm of the hydrogen ion concentration,no reported units,,Every 3 years,2009,Present,Liebig; Archer,".XLS, .ACCDB, .MDB",,,4,"Field, Plot","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil pH
NP,Nitrate_N,Nitrate nitrogen,mg/kg,Nitrate_NO3_extractable,Nitrate in soil extract,mg N/kg,,Post-harvest,2009,Present,Liebig; Archer,".XLS, .ACCDB, .MDB",,,4,"Field, Plot","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Nitrate nitrogen, soil"
NP,SBD,Soil bulk density,Mg/m3,Bulk_Density,Oven-dried soil mass per volume,g/cm3,,Every 3 years,2009,Present,Liebig; Archer,".XLS, .ACCDB, .MDB",,,4,"Field, Plot","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Bulk density, soil"
NP,Soil_O2,Soil oxygen concentration (various depths),%,O2_gaseous,Oxygen concentration in soil gas phase,mg O2/L,Added to NP tab; edited by WO ,Every 30 minutes,2016,Present,Liebig; Archer,".XLS, .ACCDB, .MDB",,,4,"Field, Plot","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",oxygen
NP,POM_N,Particulate organic matter nitrogen,g/kg,POM_N,Particulate organic matter nitrogen,mg N/kg,,Every 3 years,2009,Present,Liebig; Archer,".XLS, .ACCDB, .MDB",,,4,"Field, Plot","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Particulate organic matter, soil, mean or single measurement"
NP,Clay,Clay content,g/kg,Clay,Percent of soil particles in clay fraction < 0.002 mm,% of <2 mm sieved soil,,Every 12 years,2009,Present,Liebig; Archer,".XLS, .ACCDB, .MDB",,,4,"Field, Plot","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Clay, soil"
NP,Sand,Sand content,g/kg,Sand,Percent of soil particles in sand fraction > 0.05 mm,% of <2 mm sieved soil,,Every 12 years,2009,Present,Liebig; Archer,".XLS, .ACCDB, .MDB",,,4,"Field, Plot","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Sand, soil"
NP,Silt,Silt content,g/kg,Silt,Percent of soil particles in silt fraction < 0.05 and > 0.002 mm,% of <2 mm sieved soil,,Every 12 years,2009,Present,Liebig; Archer,".XLS, .ACCDB, .MDB",,,4,"Field, Plot","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Silt, soil"
NP,VESS,Visual assessment of soil structure,Score (1-5),Soil_structure,Qualitative description of soil structure,,Added to NP tab; edited by WO,Every 3 years,2009,Present,Liebig; Archer,".XLS, .ACCDB, .MDB",,,4,"Field, Plot","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil features
NP,Visual evaluation of soil structure,"Visual and tactile assessment of aggregation, porosity, and rooting characteristics",scaled 1-5,Soil_structure,Qualitative description of soil structure,,edited by WO,,,,,,,,,,,
NP,Soil structure,description of the nature of assemblages of basic soil particles,,Soil_structure,Qualitative description of soil structure,,edited by WO,,,,,,,,,,,
NP,Infiltration rate,rate of water entrance into soil as a function of time,depth per unit time (eg. mm hr-1),Infitration_Rate,Rate of water infiltration,cm/hr,edited by WO,,,,,,,,,,,
NP,Penetration resistance,Measurement of soil compaction or impedence ,MPa,Penetration_Resistance,Resistance to penetration of instrument into soil,kPa,edited by WO,,,,,,,,,,,
NP,Soil_Arthropods,Soil arthropods (aggregate or by category),g/kg,Arthropod_abundance,Soil arthropods (aggregate or by category),number/m2,,Irregular,2019,Present,Liebig; Archer,".XLS, .ACCDB, .MDB",,,4,"Field, Plot","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",unresolved
NP,Boron,Boron,mg/kg,B_extractable,Soil concentration of extractable Boron,mg B/kg,,Every 3 years,2009,Present,Liebig; Archer,".XLS, .ACCDB, .MDB",,,4,"Field, Plot","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",boron
NP,Exch_Ca,Exchangeable calcium,cmol/kg,Ca_extractable,Soil concentration of extractable Calcium,mg Ca/kg,,Every 3 years,2009,Present,Liebig; Archer,".XLS, .ACCDB, .MDB",,,4,"Field, Plot","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Calcium, soil"
NP,Copper,Copper,mg/kg,Cu_extractable,Soil concentration of extractable Copper,mg Cu/kg,,Every 3 years,2009,Present,Liebig; Archer,".XLS, .ACCDB, .MDB",,,4,"Field, Plot","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Copper, soil"
NP,Iron,Iron,mg/kg,Fe_extractable,Soil concentration of extractable Iron,mg Fe/kg,,Every 3 years,2009,Present,Liebig; Archer,".XLS, .ACCDB, .MDB",,,4,"Field, Plot","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Iron, soil"
NP,Exch_Mg,Exchangeable magnesium,cmol/kg,Mg_extractable,Soil concentration of extractable Magnesium,mg Mg/kg,,Every 3 years,2009,Present,Liebig; Archer,".XLS, .ACCDB, .MDB",,,4,"Field, Plot","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Magnesium, soil"
NP,Manganese,Manganese,mg/kg,Mn_extractable,Soil concentration of extractable Manganese,mg Mn/kg,,Every 3 years,2009,Present,Liebig; Archer,".XLS, .ACCDB, .MDB",,,4,"Field, Plot","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Manganese, soil"
NP,Exch_K,Exchangeable potassium,cmol/kg,K_extractable,Soil concentration of extractable Potassium,mg K/kg,,Every 3 years,2009,Present,Liebig; Archer,".XLS, .ACCDB, .MDB",,,4,"Field, Plot","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Potassium, soil"
NP,Exch_Na,Exchangeable sodium,cmol/kg,Na_extractable,Soil concentration of extractable Sodium,mg Na/kg,,Every 3 years,2009,Present,Liebig; Archer,".XLS, .ACCDB, .MDB",,,4,"Field, Plot","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Sodium, soil"
NP,Zinc,Zinc,mg/kg,Zn_extractable,Soil concentration of extractable Zinc,mg Zn/kg,,Every 3 years,2009,Present,Liebig; Archer,".XLS, .ACCDB, .MDB",,,4,"Field, Plot","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Zinc, soil"
NP,Inorganic_C,Inorganic carbon,g/kg,Total_inorganic_C,Soil concentration of total inorganic carbon,mg C/kg,,Every 3 years,2009,Present,Liebig; Archer,".XLS, .ACCDB, .MDB",,,4,"Field, Plot","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",Inorganic carbon
NP,Organic_C,Organic carbon,g/kg,Total_organic_C,Soil concentration of total organic carbon,g C/kg,,Every 3 years,2009,Present,Liebig; Archer,".XLS, .ACCDB, .MDB",,,4,"Field, Plot","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",Organic carbon
NP,EC,Electrical conductivity,dS/m,Electrical_Conductivity,Soil electrical conductivity,decisiemens/m,,Every 3 years,2009,Present,Liebig; Archer,".XLS, .ACCDB, .MDB",,,4,"Field, Plot","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Soil electrical conductivity, soil"
NP,Soil Organic Matter content,Mass loss on ignition,%,Soil_organic_matter,"Soil organic matter concentration, directly measured",g SOM/kg,edited by WO,,,,,,,,,,,
NP,Redox potential,,mV,Eh,Soil redox potential,mV,,,,,,,,,,,,
NP,Soil_Temp,Soil temperature (various depths),deg C,Soil_Temp,Soil temperature at a given soil depth,°C,,Every 30 minutes,2016,Present,Liebig; Archer,".XLS, .ACCDB, .MDB",,,4,"Field, Plot","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil temperature
NP,Ksat,Saturated hydraulic conductivity,cm/hr,Hydraulic_Conductivity,Soils ability to transmit water when subjected to a hydraulic gradient,cm/sec,,Every 3 years,2009,Present,Liebig; Archer,".XLS, .ACCDB, .MDB",,,4,"Field, Plot","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Saturated hydraulic conductivity, soil"
NP,Spectral data from MIR scans,,,Spectra_solid,Spectroscopic data from solid soil sample,,edited by WO,,,,,,,,,,,
NP,Soluble_N,Soluble nitrogen,mg/kg,Total_N_extractable,Total nitrogen in soil extract,g N/kg,should standardize units for C and N,Irregular,2016,Present,Liebig; Archer,".XLS, .ACCDB, .MDB",,,4,"Field, Plot","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Soluble organic nitrogen, soil"
NP,Total_C,Total carbon,g/kg,Total_Soil_C,Total of all forms of carbon in the soil (organic and inorganic C),g C/kg,,Every 3 years,2009,Present,Liebig; Archer,".XLS, .ACCDB, .MDB",,,4,"Field, Plot","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",Total carbon
NP,Available _P,Available phosphorus,mg/kg,Total_P_extractable,Total phosphorus in soil extract,mg P/kg,,Post-harvest,2009,Present,Liebig; Archer,".XLS, .ACCDB, .MDB",,,4,"Field, Plot","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol","Phosphorus, soil"
NP,Total_N,Total nitrogen,g/kg,Total_Soil_N,Total soil nitrogen,g N/kg,,Every 3 years,2009,Present,Liebig; Archer,".XLS, .ACCDB, .MDB",,,4,"Field, Plot","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",Total Nitrogen
NP,SWC,Volumetric soil water content (various depths),m3/m3,Soil_Moisture_vol,Volumetric soil moisture content,% vol (cm3 H2O/cm3 soil*100),,Preplant and post-harvest,1994,Present,Liebig; Archer,".XLS, .ACCDB, .MDB",,,4,"Field, Plot","MeasSoilCover, MeasSoilChem, MeasSoilPhys, MeasSoilBiol",soil moisture
PRHPA,NH4-N,KCl Extractable NH4-N,ug/g,Ammonium_NH4_extractable,Ammonium in soil extract,mg N/kg,,5 years,6/14/2016 0:00,Present,"Kettler, T",Excel files,,,3,PR-HPA,,unresolved
